STL,English,Type
always ( rise (sn1ladGDd == BM4K8f) -> (not fall (xI9E >= 3 and xI9E <= 8)) until (PD2P < 2) ),"It is always the case that everytime when the scenario that the mode of signal sn1ladGDd becomes BM4K8f occurs then the value of PD2P has to be eventually below 2 at a certain moment in the future before the execution ends, and before this continuously xI9E oughtn't to leave the range [3, 8].",temporal_response
eventually [0:66] (not rise (nameSTi >= 4.6 and nameSTi <= 5.3) or cOA >= 6),"There ought to be a certain time point starting at most 66 time units, at which ultimately the transition action that the value of nameSTi enters the region [4.6, 5.3] won't be observed or the value of cOA will have to be at least 6 eventually.",invariance_reachability
always ( rise (Vz4E >= 78) -> fNAv_Zst >= 94 and fNAv_Zst <= 97 ),"Globally, if the event that Vz4E jumps to greater than or equal to 78 occurs then all of the following conditions are true: without any delay fNAv_Zst must be in the interval [94, 97].",immediate_response
always ( fall (GQz == 2.58) -> always [0:1] (eventually [0:2188] (rise (P >= 4))) ),"As soon as the scenario that the value of signal GQz begins deviating from 2.58 is observed, then in response for each time instant within 1 time units, there shall be a certain time instant during the first 2188 time units, at which the event that the value of signal P becomes greater than or equal to 4 needs to be finally detected.",stabilization_recurrence
always (gQ7Zi <= 24),The gQ7Zi signal shall remain at most 24 in the future until the end of the execution.,invariance_reachability
eventually [0:8] (fall (OPcBaU == 76) and rise (RB_lTv_yN < 46)),At sometime within the first 8 time units the event that the OPcBaU signal starts deviating from 76 is observed ultimately and the scenario that the value of signal RB_lTv_yN drops below 46 shall ultimately get detected.,invariance_reachability
always ( not (_ > 6 and _ <= 8) -> l2 < 176 ),It is always the case that everytime when _ is not larger than 6 and less than or equal to 8 then the following condition holds: starting without any delay the value of signal l2 needs to stay smaller than 176.,immediate_response
always (not fall (mvTGOI >= 61 and mvTGOI <= 73)),"Consistently the value of mvTGOI must not go out of the bound [61, 73] in the future till the simulation ends.",invariance_reachability
always ( rise (CP47EO == xBydooqeR) -> c8oYk > 5 and c8oYk <= 8 ),If the transition action that the state of signal CP47EO gets shifted to xBydooqeR occurs then the following condition holds: the c8oYk signal must be promptly above 5 and no larger than 8.,immediate_response
always ( not (once [1073:2905] (la < 87)) -> not (eventually (Onpxk > 6 and Onpxk < 8)) ),"On condition that there was not any moment within the last 1073 to 2905 time units, at which the la signal was smaller than 87, then in response there will not exist any time point in the future before the end of the simulation, at which the value of signal Onpxk is higher than 6 and lower than 8.",temporal_response
always ( rise (oTb4EvCYS > 23.7) -> rise (al0PaCA == 45.93) and zzRODLBZtx == 18 ),"It is always the case that whenever the scenario that the value of oTb4EvCYS gets bigger than 23.7 happens, then the following condition is true: simultaneously the transition action that the value of signal al0PaCA gets shifted to 45.93 should occur and at the same time point the value of zzRODLBZtx needs to be equal to 18.",immediate_response
always ( rise (YbIUy >= 1445) -> always [0:87] (eventually [0:2963.1] (fall (VYKoYo >= 70.5 and VYKoYo < 84.2))) ),"It is always the case that in case that the scenario that the YbIUy signal rises to greater than or equal to 1445 is observed, then all of the following conditions are true: for every time point in the subsequent 87 time units, the scenario that VYKoYo gets out of the range [70.5, 84.2) should occur ultimately at a time within the subsequent 2963.1 time units.",stabilization_recurrence
always ( fall (ehdHW > 84.4 and ehdHW < 84.7) and W7EatNj == HycLVuee -> always [0:7] (eventually [0:66.65] (rise (jTU < 3.98))) ),"It is always the case that whenever the event that ehdHW goes out of the bound (84.4, 84.7) happens and the state of signal W7EatNj is set to HycLVuee, then the following condition is true: for each time point during the first 7 time units, there ought to exist a certain moment after at most 66.65 time units, at which the transition action that the jTU signal becomes less than 3.98 has to get detected finally.",stabilization_recurrence
eventually [1128:1919] (vs <= 43 and zkHV == aUcd0kvOX5),"At a certain time point starting between 1128 to 1919 time units, the vs signal needs to be no larger than 43 finally and the zkHV signal should be finally in aUcd0kvOX5.",invariance_reachability
always ( fall (a8dol_CqO > 3 and a8dol_CqO < 7) -> ntX8Z_P == CscreTs2 ),"It is always the case that whenever the transition action that a8dol_CqO goes out of the bound (3, 7) gets detected then the following condition holds: in no time the mode of ntX8Z_P should be in CscreTs2.",immediate_response
always [0:71] (F2hVGzl6 == 9 or G7 == M),"During the first 71 time units, consecutively the F2hVGzl6 signal should be set to 9 or the state of signal G7 should stay in M continuously.",invariance_reachability
always ( rise (XYQ >= 4 and XYQ <= 8) -> eventually (always [0:85] (nU9 > 7)) ),"It is always the case that in case that the event that the value of signal XYQ enters the region [4, 8] gets detected then all of the following conditions hold: there will eventually exist a certain moment in the future before the execution ends, after which the value of nU9 has to be over 7 and needs to consecutively keep like that for each time point in the subsequent 85 time units.",stabilization_recurrence
always ( rise (WqmYRH == 64) -> grbeKrsBDJ > 1 and grbeKrsBDJ <= 2 ),On condition that the transition action that the value of signal WqmYRH becomes equal to 64 gets observed then all of the following conditions hold: at the same time point grbeKrsBDJ should keep greater than 1 and less than or equal to 2.,immediate_response
always ( rise (t >= 1448.3) -> always [22:76] (eventually [0:31] (rise (dLAVa == 2))) ),"Globally, if the scenario that the t signal jumps to no less than 1448.3 happens then the following condition holds: for each time point in the next 22 to 76 time units eventually the transition action that the value of signal dLAVa gets changed to 2 shall occur at a certain time instant in the coming 31 time units.",stabilization_recurrence
always ( rise (Qr2 >= 0 and Qr2 <= 10) -> always (eventually [70.4:70.6] (rise (g1X5p == 9))) ),"Globally, if the transition action that the value of Qr2 enters the range [0, 10] gets observed, then the following condition is true: for every time point in the future, the event that the value of g1X5p changes to 9 ought to eventually happen at sometime in the coming 70.4 to 70.6 time units.",stabilization_recurrence
always ( eventually [5:10] (not rise (lsYdY7u > 2014 and lsYdY7u < 2877)) -> eventually [0:91] (always [64:75] (not (m3DcjzkdaT >= 5))) ),"Everytime when at a certain moment after between 5 to 10 time units, the event that the value of lsYdY7u enters the range (2014, 2877) will not take place ultimately then there finally exists sometime within the first 91 time units, at which for each time instant in the coming 64 to 75 time units, consistently the m3DcjzkdaT signal isn't no less than 5.",stabilization_recurrence
eventually [0:45.5] (rise (RRR > 24 and RRR <= 88)),"There shall be a certain moment after at most 45.5 time units, at which the event that the value of RRR enters the bound (24, 88] will have to occur.",invariance_reachability
eventually (rise (W >= 213.9)),"Eventually there should exist a certain time point in the future before the end of the execution, at which the scenario that the W signal increases to greater than or equal to 213.9 will get detected.",invariance_reachability
always [2.8:9.7] (dWc1CHz <= 8 and cFRNPNT == FN3KY_),"For every time point during the first 2.8 to 9.7 time units, dWc1CHz has to be consecutively at most 8, and the mode of cFRNPNT ought to be set to FN3KY_ consistently.",invariance_reachability
always ( rise (IlFewtX4 >= 335) -> once [0:4] (rise (pBD < 30)) ),On condition that the event that the value of IlFewtX4 jumps to no less than 335 happens then the following condition is true: the scenario that the value of pBD goes down to lower than 30 must occur once at sometime during the elapsed 4 time units.,temporal_response
always ( fall (t0M_w > 5 and t0M_w < 7) -> JBcq >= 6 ),"In the case the event that the value of t0M_w gets out of the range (5, 7) gets detected then the following condition is true: JBcq will have to keep greater than or equal to 6 instantly.",immediate_response
always ( bB == KFA_pnk8c5 -> always [0:13] (eventually [0:66] (rise (EYIcNO4TV < 5.0))) ),"It is always the case that if the mode of signal bB is in KFA_pnk8c5 then the following condition is true: for each moment during the coming 13 time units there shall finally exist a certain time point within the subsequent 66 time units, at which the transition action that the EYIcNO4TV signal goes down to lower than 5.0 will have to take place.",stabilization_recurrence
always ( (XvsSmR < 75) since [0:90] (bArqqa0I == QJtqixBA9) -> once [81:92] (rise (ku4g == nPt)) ),"Globally, if the value of signal XvsSmR has always kept below 75 since the state of bArqqa0I is set to QJtqixBA9 once, which was detected at a certain moment in the past 90 time units then the following condition holds: there would have to exist a certain moment in the elapsed 81 to 92 time units, at which once the transition action that the state of ku4g entered nPt had to be observed.",temporal_response
always ( fall (QmsWbSq > 66 and QmsWbSq < 77) -> always [0:1] (eventually [0:49] (ZGWqdqxiL == Ub2H)) ),"Globally, in case that the transition action that QmsWbSq gets out of the range (66, 77) takes place then the following condition is true: for every time instant in the coming 1 time units there will be a certain time point in the following 49 time units, at which finally ZGWqdqxiL has to be set to Ub2H.",stabilization_recurrence
always ( fall (j == 1870) -> always (not (k836z9N == rdXOt1KDls)) ),"Globally, whenever the scenario that the value of signal j deviates from 1870 is detected then all of the following conditions hold: in the future before the end of the execution, consecutively the state of k836z9N won't be in rdXOt1KDls.",temporal_response
always ( rise (PZ >= 5) -> always [0:7] (eventually [0:4] (rise (p < 1.36))) ),It is always the case that everytime when the transition action that the value of PZ goes to greater than or equal to 5 gets observed then all of the following conditions are true: for every time point during the first 7 time units the event that the value of signal p goes down to lower than 1.36 should take place ultimately at a certain time instant within the coming 4 time units.,stabilization_recurrence
always ( rise (KXs <= 29) -> once (not fall (QPNki7IK1 == 68)) ),Whenever the KXs signal becomes no more than 29 then the following condition is true: at a certain moment in the past once the event that the value of QPNki7IK1 starts deviating from 68 must not occur.,temporal_response
eventually (rVu > 73 and r0Lab2n < 9.6),"At sometime in the future before the end of the simulation the value of rVu will be larger than 73 eventually, and the r0Lab2n signal should keep below 9.6.",invariance_reachability
always ( rise (dB_Qzr == 6) -> OUVqoX8 <= 36 ),"It is always the case that whenever the value of signal dB_Qzr shifts to 6, then in response the OUVqoX8 signal will have to be less than or equal to 36 at the same time.",immediate_response
eventually [0:89] (CoK1s8dVG < 75 or K == 10),"At a time after at most 89 time units, finally CoK1s8dVG needs to be less than 75, or the K signal is eventually 10.",invariance_reachability
always [0:6] (wWOVp < 55 and not (XCkWA == 5)),For each time instant during the first 6 time units the value of signal wWOVp stays smaller than 55 consistently and consecutively the value of signal XCkWA oughtn't to be 5.,invariance_reachability
eventually [23:37] (o3kaEVDBA == 2093.22 and rise (p == 79)),"There has to exist a certain time point in the first 23 to 37 time units, at which the value of signal o3kaEVDBA ought to be set to 2093.22 finally, and eventually the event that the value of signal p gets equal to 79 will have to take place.",invariance_reachability
always ( n == gWksVRhuE and wmy < 5 -> eventually (always [0:5.01] (Tgy == 0.3)) ),"It is always the case that while n keeps in gWksVRhuE, and the value of signal wmy is less than 5, then all of the following conditions are true: eventually at a time in the future before the end of the execution, for each moment during the coming 5.01 time units, the Tgy signal is uninterruptedly equal to 0.3.",stabilization_recurrence
always [2:4] (hm >= 1),For every time point during the first 2 to 4 time units the value of signal hm will have to remain no less than 1.,invariance_reachability
always ( rise (w1 == 79) -> k2r > 1 and k2r < 6 ),"Globally, if the scenario that w1 is shifted to 79 happens then in response promptly the k2r signal has to be in the interval (1, 6).",immediate_response
always ( rise (always (not (OrJpzQeOk > 9.0 and OrJpzQeOk < 9.3))) -> always [0:196.7] (not (T9 > 9)) ),"It is always the case that when the condition that the value of signal OrJpzQeOk will be consecutively in the outside of the range (9.0, 9.3) in the future changes from false to true then the value of T9 shan't be over 9 and consistently this condition remains for each time instant during the following 196.7 time units.",temporal_response
always ( (qd_uITZa >= 5 and qd_uITZa <= 10) or M5j == GHoh -> always [0:60] (eventually [0:228.73] (fall (Jy == 66))) ),"In case that the value of qd_uITZa is between [5, 10] or the state of signal M5j is set to GHoh then all of the following conditions are true: for each time instant during the next 60 time units there will be a time starting at most 228.73 time units, at which Jy shall ultimately start not equaling to 66.",stabilization_recurrence
always [0:2880] ((itF8 > 1273 and itF8 < 1794) or not (aEy0N3 > 3.75 and aEy0N3 < 8.34)),"For the first 2880 time units, the value of itF8 stays greater than 1273 and less than 1794 consistently or consecutively the aEy0N3 signal needs to keep in the outside of the range (3.75, 8.34).",invariance_reachability
always ( rise (CkCu_4 < 99) -> not fall ((tfXwbIq <= 25.81) until [4:5] (rise (O8x > 10))) ),"It is always the case that whenever the event that the value of CkCu_4 becomes lower than 99 takes place, then in response the following condition shan't be observed to shift from true to false: tfXwbIq is no more than 25.81 and will hold like that consistently till there will exist a certain time point within the subsequent 4 to 5 time units, at which finally the event that the O8x signal becomes greater than 10 takes place.",temporal_response
always ( fall (ZNd == 566.3) -> eventually (always (QGNnVA <= 4.44)) ),"Globally, in case that the event that ZNd starts deviating from 566.3 happens then all of the following conditions are true: ultimately after sometime in the future before the end of the simulation in the future before the end of the simulation QGNnVA needs to be consecutively less than or equal to 4.44.",stabilization_recurrence
always ( rise (vW == jBZ) -> always [0:377.1] (eventually [0:6.7] (rise (KWUn == QUNDWE3L6))) ),"It is always the case that everytime when the event that the mode of signal vW shifts to jBZ gets detected, then in response for every moment within the first 377.1 time units at a certain moment in the next 6.7 time units, the transition action that the mode of KWUn enters QUNDWE3L6 will get detected ultimately.",stabilization_recurrence
always ( WI8kYc <= 8 -> eventually [0:9] (always [0:6.05] (k == _jVfcHa0)) ),"It is always the case that when the value of signal WI8kYc is less than or equal to 8, then all of the following conditions are true: finally there must be a certain moment during the subsequent 9 time units, after which the k signal shall be set to _jVfcHa0 then consecutively this condition has to hold for every time point during the coming 6.05 time units.",stabilization_recurrence
eventually (Dr == QC_9Q5VH_T),"There will have to be a time in the future, at which the mode of Dr needs to eventually stay in QC_9Q5VH_T.",invariance_reachability
always ( (rR2 > 36 and rR2 < 72) since (not (DOFRcv3z >= 1804)) -> (not (gnjwOh > 8 and gnjwOh <= 9)) until [0:58.9] (u == 2) ),"It is always the case that if there once exists sometime during the past, at which the DOFRcv3z signal isn't greater than or equal to 1804, after that the value of signal rR2 has been greater than 36 and below 72 without interruption, then there will exist a time in the first 58.9 time units, at which u will have to finally settle to 2, and before that the gnjwOh signal must keep in the outside of the range (8, 9].",temporal_response
always ( not (TmJJNV >= 6 and TmJJNV < 9) and (GtyxxTb65 > 78 and GtyxxTb65 < 95) -> (ixk == 1719.14) until (cyqsjbPm > 6) ),"On condition that the TmJJNV signal stays in the outside of the range [6, 9) and GtyxxTb65 is higher than 78 and smaller than 95 then in response ixk will be 1719.14 and then consecutively this condition will have to hold until the value of cyqsjbPm is larger than 6, which has to be detected at a certain moment in the future before the execution ends.",temporal_response
always ( fall (once [0:3] (rise (gMn0sI_ >= 7))) -> eventually [0:2435.3] (always [0:10] (KP3 == E644s90UJ6)) ),"Whenever the condition that the gMn0sI_ signal would get to no less than 7 once at a certain time instant within the last 3 time units will be observed to change from true to false, then the following condition is true: at sometime after at most 2435.3 time units, the mode of signal KP3 will be E644s90UJ6 and then this scenario will be lasting for each moment during the next 10 time units.",stabilization_recurrence
always ( rise (yjqsV2o == 2830) -> rise ((not (QEdqZRrOE_ == l)) until [0:53] (ZD595 >= 84.8)) ),It is always the case that everytime when the value of signal yjqsV2o becomes equal to 2830 then in response the condition that the mode of signal QEdqZRrOE_ will not be set to l till ZD595 is finally at least 84.8 at a certain time point within the following 53 time units will have to be detected to shift from false to true.,temporal_response
always (H <= 2),The value of H ought to stay no larger than 2 uninterruptedly in the future before the execution ends.,invariance_reachability
always ( not fall (I > 8) -> always (eventually (not rise (tCwlmp == AY20tlo5X3))) ),"Globally, whenever the event that I gets to at most 8 doesn't occur, then in response for every time instant in the future until the simulation ends, at a certain time point in the future before the execution ends, the scenario that the state of signal tCwlmp enters AY20tlo5X3 shan't take place eventually.",stabilization_recurrence
always (w3ZzNi5B24 == q),The w3ZzNi5B24 signal will have to consistently stay in q in the future till the end of the simulation.,invariance_reachability
eventually [0:874] (not (vHc == 2623)),At a certain time instant within 874 time units ultimately the vHc signal does not settle to 2623.,invariance_reachability
always ( cfJrNy39RS > 43 and N4f == P5CGWJ_r -> historically [0:4] (w >= 8 and w <= 48) ),"It is always the case that everytime when cfJrNy39RS is higher than 43, and the mode of N4f is set to P5CGWJ_r, then the following condition is true: the value of w continuously stays between the interval [8, 48] within the last 4 time units.",temporal_response
always ( rise (Cd1D == v13QNpG) -> KhoKysH == c08X and S1zRLpY36E >= 70.99 ),It is always the case that when the scenario that the mode of signal Cd1D becomes v13QNpG is detected then at once the mode of signal KhoKysH needs to be set to c08X and at the same time point the S1zRLpY36E signal must be at least 70.99.,immediate_response
always ( rise (aKFuyOl == 33) -> _OuHM2w == 620.98 ),"In case that the event that the value of signal aKFuyOl is changed to 33 gets observed, then at the same time instant the value of _OuHM2w should be equal to 620.98.",immediate_response
always [44:62] (TwwXz31 < 26 or not (Hxd > 2947 and Hxd < 2998)),"For every time point in the first 44 to 62 time units the TwwXz31 signal will be being below 26 without interruption, or the Hxd signal should consecutively keep in the outside of the range (2947, 2998).",invariance_reachability
always [0:1127.9] (ISViK == 9),"For every moment within 1127.9 time units, the ISViK signal ought to uninterruptedly equal to 9.",invariance_reachability
always ( rise (ri >= 7) -> not (h0jssS > 2790.19) ),"Globally, if the event that ri gets raised to greater than or equal to 7 gets detected, then all of the following conditions are true: simultaneously the value of h0jssS will not be above 2790.19.",immediate_response
always ( XGQ_ <= 9 -> always [2279:2729] (___wibvEC <= 84) ),"Globally, everytime when XGQ_ is less than or equal to 9, then all of the following conditions hold: the value of ___wibvEC needs to be at most 84 then uninterruptedly this scenario will have to last within the subsequent 2279 to 2729 time units.",temporal_response
eventually [0:3] (y8Ee9VoKhb == 43),At a certain time instant in less than 3 time units the y8Ee9VoKhb signal will have to be equal to 43.,invariance_reachability
always ( (CuaEqS4yle >= 8.8 and CuaEqS4yle <= 9.1) or not (VW_1EgA_V == Ili3YVhNoh) -> always (C_14rU == 20.7) ),"It is always the case that when CuaEqS4yle is between the range [8.8, 9.1] or VW_1EgA_V is not set to Ili3YVhNoh then the following condition is true: the value of signal C_14rU ought to be equal to 20.7 and then uninterruptedly this condition will sustain in the future until the simulation ends.",temporal_response
always ( rise (wz_5x3 > 15) -> once [4:8] (gF <= 8.97) ),"It is always the case that everytime when the scenario that the wz_5x3 signal increases above 15 is detected, then in response at sometime in the past 4 to 8 time units, the gF signal must remain no larger than 8.97 once.",temporal_response
always ( not (i == yJN15k) and (PWk0yu > 5 and PWk0yu < 93) -> always [0:13.44] (RsTNlA == k6p6KIfH) ),"It is always the case that while the state of i is not in yJN15k, and the PWk0yu signal is greater than 5 and smaller than 93 then in response the state of signal RsTNlA should be k6p6KIfH and has to continuously keep like this for every moment in the coming 13.44 time units.",temporal_response
always ( rise (HHJ < 2) -> C7 >= 4 ),"Globally, in case that the event that the HHJ signal goes down to smaller than 2 is detected, then the following condition is true: the C7 signal needs to be at least 4 starting without any delay.",immediate_response
eventually [0:3] (not (VKDqCJycOb >= 46 and VKDqCJycOb <= 82) and O5GU > 93.8),"There needs to be a certain time instant during the first 3 time units, at which the value of signal VKDqCJycOb will have to be ultimately in the outside of the range [46, 82] and the value of O5GU should be larger than 93.8 ultimately.",invariance_reachability
always [0:6] (CaVkB6 == 9),The CaVkB6 signal has to always equal to 9 for each time instant in the first 6 time units.,invariance_reachability
always ( rise (dHdLT0t_Ra < 5) -> historically (not (BKWug <= 4)) ),"Globally, in case that the transition action that the value of signal dHdLT0t_Ra goes down to lower than 5 happens, then the following condition holds: the BKWug signal will not be less than or equal to 4 then continuously this condition will hold in the past.",temporal_response
always ( NCE82QYN <= 2127 and atz == 49 -> (vh0oLZifB == QbWvN) since [0:77] (not (_duOi <= 10)) ),"Globally, whenever the value of signal NCE82QYN keeps less than or equal to 2127, and the atz signal is equal to 49, then all of the following conditions hold: the state of signal vh0oLZifB has to be set to QbWvN and then will have been always remaining like that since the value of _duOi was not less than or equal to 10, which needs to once get detected at a time before less than 77 time units.",temporal_response
always ( not (J_KU2z <= 7) or not (t <= 5.02) -> eventually (always (ZverdZtm <= 563.8)) ),"During the interval that J_KU2z isn't no larger than 7, or the value of signal t isn't less than or equal to 5.02, then the following condition holds: eventually after a certain time point in the future, the value of signal ZverdZtm ought to be no more than 563.8 and then remains like that uninterruptedly in the future before the end of the simulation.",stabilization_recurrence
always ( YAob4GT == kzKv5v and FOA == 32 -> MhEM_ == 800 ),"Globally, everytime when the state of YAob4GT is set to kzKv5v and the value of FOA is set to 32, then all of the following conditions are true: at once the MhEM_ signal needs to be equal to 800.",immediate_response
always ( rise (u1 > 2) -> RtP31_s9 > 54 ),On condition that the scenario that the value of u1 jumps to larger than 2 gets detected then the following condition holds: at once RtP31_s9 keeps larger than 54.,immediate_response
always ( rise (UEiH < 74.78) -> j2WUC < 100 ),"On condition that the value of UEiH gets lower than 74.78, then the following condition holds: at once the j2WUC signal has to be less than 100.",immediate_response
always ( U <= 6.4 -> always (Rvj7wF == yVoO8h2) ),"Globally, in case that the value of signal U is at most 6.4 then all of the following conditions are true: the state of Rvj7wF needs to consecutively keep in yVoO8h2 in the future before the end of the simulation.",temporal_response
always [0:9] (AaDuDiwkCd >= 4 or SPWSTkOond >= 7),"For each moment in the first 9 time units, the value of AaDuDiwkCd needs to keep greater than or equal to 4 consistently or consecutively SPWSTkOond keeps greater than or equal to 7.",invariance_reachability
always ( rise (U8zxZ_rvAI >= 3.93 and U8zxZ_rvAI < 9.43) -> (DQmZ_NbGf > 1861) since [0:8] (not (pdXB7P >= 7)) ),"If the scenario that the value of U8zxZ_rvAI enters the range [3.93, 9.43) takes place, then the following condition holds: there needs to once exist sometime in the past 8 time units, at which pdXB7P won't be greater than or equal to 7, and since then DQmZ_NbGf will have remained over 1861 uninterruptedly.",temporal_response
eventually [1.05:7.9] (V > 88.64),"There needs to exist a certain time instant during the first 1.05 to 7.9 time units, at which V needs to be larger than 88.64 finally.",invariance_reachability
always ( rise (RR3HeqyJun == 99.85) -> not (xM < 4) ),"Globally, when the transition action that the RR3HeqyJun signal is changed to 99.85 is detected then all of the following conditions hold: at once the xM signal should not be less than 4.",immediate_response
always ( wWCO == NwYMR7l0p -> kQO4hBSdio < 66 ),"When the wWCO signal is in NwYMR7l0p, then the following condition holds: kQO4hBSdio must be lower than 66 without any delay.",immediate_response
always ( rise (f > 1046) -> not (J >= 4 and J <= 5) ),"On condition that the transition action that f becomes over 1046 gets observed, then at the same time point J needs to be out of the range [4, 5].",immediate_response
always ( rise (GK == 95) -> not rise (Dw3TTK > 1.7 and Dw3TTK < 9.3) ),"It is always the case that whenever the transition action that GK changes to 95 is detected, then all of the following conditions are true: at the same time instant the value of Dw3TTK should not enter the region (1.7, 9.3).",immediate_response
always ( fall (Am == 90) -> always [5:8] (eventually [74.9:78.2] (rise (anlfIVEA >= 96.3 and anlfIVEA <= 98.3))) ),"Everytime when the transition action that Am becomes not set to 90 gets detected, then for every time point in the first 5 to 8 time units at a time within the following 74.9 to 78.2 time units, the event that the value of anlfIVEA enters the region [96.3, 98.3] shall be observed finally.",stabilization_recurrence
always ( not (Z28 < 5) -> fall (eventually (iQOCW >= 95 and iQOCW <= 98)) ),"Everytime when Z28 is not less than 5, then the condition that finally the value of iQOCW will be greater than or equal to 95 and no more than 98 at a certain moment in the future before the end of the simulation has to be detected to shift from true to false.",temporal_response
always ( rise (axJZAOCWA > 53 and axJZAOCWA < 63) -> always [0:65.56] (dQk > 2 and dQk < 10) ),"It is always the case that if the scenario that the axJZAOCWA signal gets into the range (53, 63) occurs, then the following condition is true: without interruption the value of signal dQk needs to be greater than 2 and lower than 10 for each time point in the first 65.56 time units.",temporal_response
always ( rise (nNDE == 76) -> (CO5 <= 9.0) until (sXkCF > 1) ),"On condition that the transition action that the nNDE signal gets changed to 76 is observed, then the following condition is true: there will have to exist a certain time instant in the future before the end of the execution finally, at which the sXkCF signal ought to be greater than 1, and before this CO5 keeps at most 9.0 consecutively.",temporal_response
eventually [867:2918] (Kh <= 37),"There exists a time within the first 867 to 2918 time units, at which the value of signal Kh should be no larger than 37 finally.",invariance_reachability
always ( Gj <= 394 -> fall ((yoFp2jrvDa >= 99) since (SxfvtYTU > 222)) ),"Globally, everytime when Gj is less than or equal to 394 then in response the subsequent condition needs to shift from true to false: the yoFp2jrvDa signal is at least 99 then this condition has last all the time since once the SxfvtYTU signal was larger than 222, which was detected at sometime in the past from the beginning of the execution.",temporal_response
eventually [0:18.86] (not (U >= 96 and U <= 2843) or uuULHlnk_O == JBa),"At a certain time point during the first 18.86 time units, finally the value of signal U isn't greater than or equal to 96 and less than or equal to 2843 or the state of signal uuULHlnk_O ought to be eventually set to JBa.",invariance_reachability
eventually (tBL6 > 3 and tBL6 < 4),"At sometime in the future, the tBL6 signal needs to be eventually above 3 and lower than 4.",invariance_reachability
always [42:77] (gcCRmFU < 0.2),gcCRmFU has to be consistently less than 0.2 for each moment in the first 42 to 77 time units.,invariance_reachability
always ( rise (_E0WlA1XM >= 48.3) -> ucOeq == 29 and (EpIYx7N >= 661.88 and EpIYx7N <= 2204.5) ),"It is always the case that whenever the transition action that _E0WlA1XM rises to greater than or equal to 48.3 gets detected, then the following condition holds: at the same time the value of signal ucOeq will have to be set to 29 and right away the EpIYx7N signal has to be no less than 661.88 and no more than 2204.5.",immediate_response
always ( fall (R4A4 == 0) -> always [0:100] (L1b == 2344.15) ),"In the case the event that R4A4 starts not equaling to 0 is detected then all of the following conditions are true: for every moment in the coming 100 time units, without interruption the value of L1b keeps equal to 2344.15.",temporal_response
always ( gVsTmkqQ == 1 -> not (eventually [14:52] (tFyEFO < 5.5)) ),"Globally, during the interval that gVsTmkqQ is 1 then there will not exist any time instant within the following 14 to 52 time units, at which tFyEFO is less than 5.5.",temporal_response
always ( sR6l > 60.0 and sR6l < 76.26 -> U2L <= 3 ),"Globally, during the interval that the value of sR6l is above 60.0 and below 76.26, then the following condition holds: the U2L signal ought to be less than or equal to 3 immediately.",immediate_response
always ( rise (Jgv6Nc2KMH >= 2.51) -> eventually [0:24] (C1KvmyvVH < 93) ),"On condition that the transition action that the Jgv6Nc2KMH signal jumps to greater than or equal to 2.51 is detected, then the following condition is true: there will have to exist sometime in the subsequent 24 time units, at which the value of signal C1KvmyvVH must be less than 93.",temporal_response
always ( rise (rTkEOg == 6) -> eventually [0:27] (always [0:1] (_l >= 8.5 and _l <= 9.9)) ),"On condition that the transition action that the value of rTkEOg gets equal to 6 takes place then in response there should exist a time within the first 27 time units ultimately, after which the value of signal _l will have to be no less than 8.5 and less than or equal to 9.9 and has to stay in this interval continuously for every moment within the subsequent 1 time units.",stabilization_recurrence
always ( At6QQXdrIU <= 100 and rise (RoVo < 1446) -> always [0:102] (eventually [0:4] (giciW <= 10)) ),"It is always the case that in case that the At6QQXdrIU signal is less than or equal to 100, and the scenario that the RoVo signal falls below 1446 occurs, then in response for every time point in the first 102 time units there should exist a certain time instant within the first 4 time units, at which finally the value of signal giciW will have to be less than or equal to 10.",stabilization_recurrence
always ( not (JW < 2524) and XGjyYs4_ < 7.8 -> cJHVMB4 < 7 ),In the case JW isn't below 2524 and the value of XGjyYs4_ is lower than 7.8 then the value of cJHVMB4 will have to be less than 7 simultaneously.,immediate_response
always [0:5] (VtR == pRk4_2ekD or zUYGwiBxnc == 2058.5),"For each moment within 5 time units, the mode of signal VtR will be consecutively keeping in pRk4_2ekD, or continuously the value of zUYGwiBxnc should equal to 2058.5.",invariance_reachability
always ( historically [92:97] (Azr9_Q >= 5.7) -> rise (always [0:63] (zGxTjw83_5 == k89nXR8o)) ),"If within the past 92 to 97 time units, the value of Azr9_Q continuously keeps at least 5.7 then the condition that consistently the state of signal zGxTjw83_5 is set to k89nXR8o for each time instant in the coming 63 time units should be detected to shift from false to true.",temporal_response
always ( not (BNVl6K_D5 < 1506.8) or A == 38 -> WKmS <= 72 ),"Everytime when the BNVl6K_D5 signal is not below 1506.8, or the value of A is equal to 38, then in response the value of signal WKmS ought to be less than or equal to 72 at once.",immediate_response
always ( not (once [0:75.6] (vcgA >= 64)) -> eventually [0:90] (always [0:56] (R > 81 and R < 85)) ),"Globally, in case that the subsequent condition will not be true: at a certain time point before at most 75.6 time units, the value of signal vcgA was greater than or equal to 64 then all of the following conditions hold: eventually after a certain moment during the coming 90 time units, the R signal needs to be bigger than 81 and less than 85 and then will have to uninterruptedly keep like that for each time instant in the subsequent 56 time units.",stabilization_recurrence
