stl,English,Type
always ( rise (dqJuLyC9 > 4 and dqJuLyC9 <= 9) -> rise (H8oQZGDb <= 4.2) or h_uCJNIAD8 < 5.3 ),"It is always the case that when the transition action that the dqJuLyC9 signal gets into the range (4, 9] gets observed then all of the following conditions are true: instantly the event that the value of H8oQZGDb drops to at most 4.2 must happen or at once the value of h_uCJNIAD8 ought to be below 5.3.",immediate_response
always ( rise (EQTn51bpOw >= 97 and EQTn51bpOw <= 100) and GKr0_z <= 88 -> always (cIiW4EBpW < 6) ),"If the scenario that the value of EQTn51bpOw enters the region [97, 100] happens, and the value of GKr0_z is less than or equal to 88, then in the future before the end of the execution continuously the value of signal cIiW4EBpW will stay less than 6.",temporal_response
always ( Rb6CajXOv >= 82.63 and Rb6CajXOv < 93.62 -> eventually [24:67] (sEQqr2rTv >= 27) ),"Globally, whenever the value of signal Rb6CajXOv is greater than or equal to 82.63 and less than 93.62, then the following condition holds: there must be a time in the next 24 to 67 time units, at which finally the value of signal sEQqr2rTv will be greater than or equal to 27.",temporal_response
always ( fall (sMMnzV == 50) -> not (always (not (roKG0fQ > 33))) ),"It is always the case that whenever the scenario that sMMnzV becomes not set to 50 gets detected then the following condition is not true: in the future until the end of the execution, the value of signal roKG0fQ will never be higher than 33.",temporal_response
always [55:61] (nycwyBvpRc == 70),Within 55 to 61 time units nycwyBvpRc needs to equal to 70.,invariance_reachability
always ( uwR == R7shS -> eventually [0:2] (always [0:86] (nN_n2Wiml == nI)) ),"Globally, in case that the mode of uwR is R7shS, then all of the following conditions hold: ultimately there ought to exist a certain moment in the following 2 time units, after which the mode of nN_n2Wiml shall be set to nI then this scenario uninterruptedly sustains for each moment during the next 86 time units.",stabilization_recurrence
eventually (uedTW6 <= 5),"There should exist sometime in the future before the execution ends ultimately, at which uedTW6 is less than or equal to 5.",invariance_reachability
always ( rise (fM9kwrtOG >= 80) -> not (e <= 94.4) ),"Globally, in case that the transition action that the value of fM9kwrtOG becomes greater than or equal to 80 takes place then all of the following conditions hold: in no time e is never less than or equal to 94.4.",immediate_response
eventually (not rise (Ccpqauj >= 88 and Ccpqauj <= 93)),"Ultimately the event that the value of signal Ccpqauj settles inside the bound [88, 93] shall not occur at sometime in the future before the execution ends.",invariance_reachability
always ( fall (always [3:9] (qzzXk > 93.2)) -> always [24:72] (mnXdws >= 7) ),It is always the case that if the following condition is observed to shift from true to false: continuously the qzzXk signal keeps bigger than 93.2 during the subsequent 3 to 9 time units then all of the following conditions are true: mnXdws needs to be at least 7 and then will have to stay in this interval all the time between 24 to 72 time units.,temporal_response
always ( fall (K == WyKD) -> m_u == 25 ),"It is always the case that if the event that the state of K starts deviating from WyKD gets detected, then the following condition holds: m_u is 25 right away.",immediate_response
always ( rise (dVnmfNau0z == ybs7) -> J_7_DEFWg == GJ0DX6IgW ),"Globally, if the event that dVnmfNau0z becomes ybs7 gets observed, then all of the following conditions are true: J_7_DEFWg is in GJ0DX6IgW at the same time point.",immediate_response
always ( rise (wLA4yy3 <= 98) -> not (always (JJgTNZZ == 24.45)) ),"It is always the case that when the event that wLA4yy3 falls to less than or equal to 98 occurs, then in the future before the end of the simulation the value of signal JJgTNZZ mustn't be equal to 24.45 uninterruptedly.",temporal_response
always ( PQikYbnF >= 47 and n == xImcfx9NDL -> always [0:1] (eventually [0:626.7] (UFaLu1CWn == J)) ),"Globally, during the interval that the value of PQikYbnF is no less than 47, and the mode of signal n is set to xImcfx9NDL, then all of the following conditions hold: for each time point within the following 1 time units there should exist a certain time point after at most 626.7 time units, at which UFaLu1CWn should be J ultimately.",stabilization_recurrence
always ( rise (vQ_DMoyFlW >= 916.8 and vQ_DMoyFlW <= 2115.21) -> fall (always (FbFW6zF >= 9)) ),"Whenever the transition action that the vQ_DMoyFlW signal gets into the range [916.8, 2115.21] happens then in response the following condition ought to be observed to shift from true to false: in the future until the end of the execution, the value of FbFW6zF consistently remains at least 9.",temporal_response
always ( aSmfu >= 2 and KBTnEa == qoOYS -> always [0:94] (eventually [0:63] (fall (vH0it5jB > 87 and vH0it5jB < 94))) ),"Globally, whenever the aSmfu signal is greater than or equal to 2 and the state of signal KBTnEa is in qoOYS, then the following condition is true: for each moment in the next 94 time units, the event that the vH0it5jB signal leaves the range (87, 94) will get observed finally at a time in the coming 63 time units.",stabilization_recurrence
always ( once [0:48] (miAa3yIq <= 10) -> fall (always (owo > 1060.7 and owo < 1979.3)) ),"In case that there would exist a certain moment before at most 48 time units, at which once miAa3yIq was less than or equal to 10, then in response the subsequent condition shall be observed to change from true to false: the owo signal will be staying above 1060.7 and less than 1979.3 in the future till the end of the simulation.",temporal_response
always ( ng3mokVT == 70 or (c9F >= 8 and c9F <= 9) -> W516zts <= 7.64 and w7W2VSLz == 83 ),"It is always the case that whenever the value of signal ng3mokVT is 70, or c9F is no less than 8 and less than or equal to 9 then all of the following conditions hold: at the same moment the value of signal W516zts shall remain less than or equal to 7.64 and the value of w7W2VSLz will be equal to 83 at the same time instant.",immediate_response
always ( historically [0:1] (not (lRIm <= 55)) -> eventually [0:83] (always [0:6] (Mf < 34)) ),"Globally, in case that lRIm is not less than or equal to 55 and this condition last continuously in the past 1 time units then all of the following conditions hold: ultimately after a time in less than 83 time units, the value of Mf needs to be lower than 34 and this scenario shall continue uninterruptedly for every time point within the next 6 time units.",stabilization_recurrence
always ( sig1 == 1 and not (x4gxGYH4 == 2.61) -> (s1ZBw > 1 and s1ZBw < 5) and (UcOmA7T5m >= 2692 and UcOmA7T5m <= 2878) ),"Everytime when the value of sig1 is equal to 1 and x4gxGYH4 is not equal to 2.61, then the following condition holds: the value of s1ZBw should be above 1 and lower than 5 at the same moment, and UcOmA7T5m will be instantly greater than or equal to 2692 and less than or equal to 2878.",immediate_response
always ( not (io2ZY4F < 7) and h_VGzD == 764 -> (m_r >= 8 and m_r <= 10) since [0:9] (zsq6E4A == 2650) ),"It is always the case that in case that the value of signal io2ZY4F is not lower than 7, and the value of signal h_VGzD stays equal to 764 then all of the following conditions hold: the m_r signal should be greater than or equal to 8 and no larger than 10 and remains in this interval consecutively since the value of zsq6E4A was once equal to 2650, which has to be detected at a certain time instant during the last 9 time units.",temporal_response
always ( (uyDaGJySso == FFW) since [0:1] (fall (bXpVeKJ == 2527)) -> not (eventually [0:97.94] (xqg == g8ViXE_)) ),"If the state of signal uyDaGJySso remains in FFW consecutively since the value of signal bXpVeKJ became not set to 2527 once, which gets observed at a time within the past 1 time units then in response the subsequent condition must not be true: at a time in the first 97.94 time units, eventually the state of xqg is g8ViXE_.",temporal_response
always [6:8] (aGDVPoLy >= 10),"For each time instant during the first 6 to 8 time units, consistently the value of signal aGDVPoLy will be staying at least 10.",invariance_reachability
always ( rise (zKl_db >= 2) and (_MnhmL > 2.47 and _MnhmL < 6.82) -> not ((qdMkGu < 7) since [0:32] (ORXoQ_h6F > 8 and ORXoQ_h6F < 10)) ),"It is always the case that if the value of zKl_db rises to no less than 2 and the value of _MnhmL is greater than 2.47 and lower than 6.82, then in response the subsequent condition should not be true: ORXoQ_h6F was above 8 and below 10 once at a certain time point within the elapsed 32 time units, since then qdMkGu has consecutively kept below 7.",temporal_response
always ( zlxd == 529.3 -> always [0:6] (k6w <= 50) ),In the case the zlxd signal is 529.3 then the value of k6w is continuously at most 50 for each time point during the next 6 time units.,temporal_response
always ( always [26:91] (xUJCAk == 10) -> once [0:10] (fall (u >= 871 and u < 912)) ),"It is always the case that in case that for each moment during the first 26 to 91 time units the value of signal xUJCAk will be uninterruptedly staying equal to 10 then all of the following conditions are true: at sometime before less than 10 time units, the transition action that u goes out of the bound [871, 912) was observed once.",temporal_response
always ( sig1 == UC8eeXEjFg -> always (eventually [69:92] (gQ_ == S1L)) ),"It is always the case that while the mode of sig1 is set to UC8eeXEjFg, then the following condition holds: for each time instant in the future before the simulation ends, at a certain time point within the following 69 to 92 time units, the gQ_ signal needs to be set to S1L eventually.",stabilization_recurrence
always ( fall (p8OnAu >= 1.5 and p8OnAu <= 66.9) -> (sig1 > 10) until [0:2822] (SptTUP < 0) ),"It is always the case that when the value of signal p8OnAu goes out of the bound [1.5, 66.9], then the following condition holds: sig1 should be larger than 10 and then this scenario needs to keep till eventually at a time within the next 2822 time units the value of signal SptTUP remains less than 0.",temporal_response
eventually [14:51] (not (a9if7I5 == bIrOhNHoq)),"Eventually there needs to be sometime in the first 14 to 51 time units, at which the mode of signal a9if7I5 shouldn't be set to bIrOhNHoq.",invariance_reachability
always ( (dP >= 8 and dP <= 10) and tLa4JOK <= 77 -> dfI6IPYx == k57bxx_Y and rise (lMa1 > 0.83) ),"Everytime when the value of signal dP is no less than 8 and less than or equal to 10, and the value of signal tLa4JOK is less than or equal to 77 then all of the following conditions hold: right away the state of signal dfI6IPYx is set to k57bxx_Y and the transition action that the value of lMa1 jumps to more than 0.83 should happen at the same time instant.",immediate_response
always ( rise (rpnf >= 17.42) -> w == 21.82 and lH3 == _LdPoVQ ),"It is always the case that whenever the scenario that the value of signal rpnf increases to at least 17.42 gets observed, then in response the value of w needs to simultaneously equal to 21.82, and the mode of signal lH3 must be instantly set to _LdPoVQ.",immediate_response
always ( rise (euPbHdB9_W == dFAs) -> P <= 2409 ),"Globally, whenever the event that the mode of euPbHdB9_W is changed to dFAs occurs then the following condition holds: the P signal is promptly less than or equal to 2409.",immediate_response
always ( oWkUGVp > 289 -> G_ >= 125 and G_ <= 242 ),"During the interval that the oWkUGVp signal is larger than 289, then promptly the value of G_ must be greater than or equal to 125 and at most 242.",immediate_response
always ( always (not (AqCKtxA <= 63)) -> always [0:78] (eventually [2040:2601] (zpRDddG == 16.01)) ),"Globally, if the value of AqCKtxA isn't less than or equal to 63 then consecutively this scenario will continue in the future before the end of the simulation, then the following condition is true: for every time instant within the first 78 time units there must be sometime during the coming 2040 to 2601 time units, at which the value of signal zpRDddG will have to be 16.01 eventually.",stabilization_recurrence
always ( w9f < 8 or not fall (ep0dqsLS4 == 2680) -> always [0:8] (eventually [1571:2561] (rise (k > 697))) ),"It is always the case that if w9f is less than 8 or the event that the ep0dqsLS4 signal starts not equaling to 2680 doesn't occur, then for every moment in the subsequent 8 time units, at a time within 1571 to 2561 time units, the scenario that the value of k exceeds the threshold of 697 shall get detected eventually.",stabilization_recurrence
always ( not (J1 <= 1752) and not fall (smaV > 5) -> rise (s_a == 8) ),"In case that the value of signal J1 is not at most 1752 and the transition action that the smaV signal drops to less than or equal to 5 doesn't occur, then all of the following conditions hold: the scenario that the s_a signal gets changed to 8 ought to promptly get observed.",immediate_response
always ( tE > 9.1 and tE < 9.5 -> (vGpyzh4oYP >= 5 and vGpyzh4oYP <= 6) and rise (sSHZ > 89.1) ),"In the case the tE signal is higher than 9.1 and below 9.5, then in response instantly the value of vGpyzh4oYP needs to be greater than or equal to 5 and no more than 6 and the event that the sSHZ signal jumps to over 89.1 needs to get detected immediately.",immediate_response
always ( eventually [0:90.1] (bXXkACTLmq < 0) -> (OOsIri2 == ig7l_acFpK) until [0:2613] (M9st0 == NzGKppB) ),"In the case bXXkACTLmq will be smaller than 0 eventually at sometime during the subsequent 90.1 time units, then the following condition holds: OOsIri2 needs to be ig7l_acFpK and this condition should always sustain until M9st0 is set to NzGKppB eventually at a certain time instant during the first 2613 time units.",temporal_response
always [0:4] (MBeIdE < 1),For every time point within the first 4 time units the value of signal MBeIdE has to consistently remain less than 1.,invariance_reachability
always ( fall (a_wHTQ > 0 and a_wHTQ < 6) -> historically [5.0:5.5] (wMN2SUe == 0.9) ),"Globally, whenever the scenario that the value of a_wHTQ goes out of the bound (0, 6) is detected, then all of the following conditions are true: the wMN2SUe signal is set to 0.9 consistently for the past 5.0 to 5.5 time units.",temporal_response
always ( rise (fF0v9EFEm == 9) -> once [0:10] (rise (e < 5)) ),"Globally, whenever the event that the value of signal fF0v9EFEm shifts to 9 is observed, then the following condition is true: there would be sometime within the past 10 time units, at which the transition action that the e signal gets lower than 5 ought to be detected.",temporal_response
always ( rise (Z <= 2144.27) -> (not (rviGLDbe > 2814)) until (rise (Qw_ > 4)) ),"Globally, when the transition action that the value of signal Z drops to less than or equal to 2144.27 gets detected then the following condition holds: there has to be a certain moment in the future before the end of the execution, at which the scenario that Qw_ increases above 4 is ultimately detected, and before this rviGLDbe must continuously not be above 2814.",temporal_response
always ( rise (Z_KGl < 70) -> (W2eB <= 27) until [6:7] (iIZ8 > 2) ),"In the case the event that Z_KGl decreases below 70 takes place, then all of the following conditions hold: the W2eB signal must be less than or equal to 27 and will be consistently staying in this interval until the iIZ8 signal stays bigger than 2 ultimately, which shall be observed at a time in the following 6 to 7 time units.",temporal_response
always ( K >= 3.97 and K <= 7.58 -> always (eventually (rise (L6b9o == UmzfXpMs))) ),"On condition that the value of K is at least 3.97 and less than or equal to 7.58 then for every moment in the future till the execution ends, there will have to be a certain moment in the future before the end of the simulation, at which ultimately the event that L6b9o enters UmzfXpMs must get detected.",stabilization_recurrence
always ( rise (qqZHd == 1935) -> always [55.3:67.9] (H1j == 57) ),Everytime when the value of signal qqZHd changes to 1935 then all of the following conditions are true: H1j ought to be 57 and should stay at this value without interruption for each moment during the subsequent 55.3 to 67.9 time units.,temporal_response
always ( sig1 < 10 and not (Uc3WSNKHPB == 345) -> eventually [0:834] (jDYMFXO > 2473.5) ),"It is always the case that when the value of sig1 is lower than 10, and the Uc3WSNKHPB signal isn't 345, then there should be ultimately a time within the subsequent 834 time units, at which jDYMFXO should be higher than 2473.5.",temporal_response
always ( UIog7z > 86.81 -> rise (historically [89.0:91.02] (CjR == q)) ),"Globally, whenever the value of signal UIog7z is larger than 86.81 then the condition that the mode of signal CjR has been keeping in q all the time for the elapsed 89.0 to 91.02 time units should be observed to change from false to true.",temporal_response
always ( ftV3 == 8 and dw == 8 -> eventually [0:162] (always [0:73] (TxDSKaAu7 >= 1074.0)) ),"While ftV3 is equal to 8 and dw is 8 then in response there should be eventually sometime in the next 162 time units, after which the TxDSKaAu7 signal will have to uninterruptedly stay at least 1074.0 for each time point in the subsequent 73 time units.",stabilization_recurrence
always [3:8] (dGxi5yh == 4.98 and h0C == MMXADhvzy),"For every time point within the first 3 to 8 time units, the dGxi5yh signal needs to consecutively stay at 4.98, and the mode of h0C ought to continuously remain in MMXADhvzy.",invariance_reachability
always ( once [5:9] (rise (Jz < 75.38)) -> eventually [0:76] (not fall (v == P21WQ)) ),"In case that there will exist a certain time point within the last 5 to 9 time units, at which once the scenario that the value of Jz becomes below 75.38 is observed, then there will be a certain time instant in the subsequent 76 time units, at which the event that the mode of v begins deviating from P21WQ must not happen.",temporal_response
always ( not (PEnrkf <= 15) -> not (s6lv8rR <= 0) ),"Globally, whenever the value of signal PEnrkf is not no more than 15 then all of the following conditions hold: at the same time the value of signal s6lv8rR will never be less than or equal to 0.",immediate_response
always ( (LX > 371 and LX <= 1011) or iK2TDEl == tTIfoXVdM -> always [0:6.2] (eventually (rise (Q1QYvYy8L == 9.7))) ),"Globally, if the value of LX is higher than 371 and less than or equal to 1011, or the state of signal iK2TDEl is in tTIfoXVdM, then the following condition is true: for every time instant in the subsequent 6.2 time units, eventually at a time in the future, the scenario that the value of Q1QYvYy8L changes to 9.7 will have to be detected.",stabilization_recurrence
always ( eventually [0:3] (B57vdd > 135 and B57vdd <= 2808) -> always [0:4] (eventually [0:68] (AGYsYzMIR < 15)) ),"If the value of signal B57vdd will be finally larger than 135 and less than or equal to 2808 at a certain moment after at most 3 time units, then the following condition holds: for each time point in the subsequent 4 time units, there will exist sometime starting at most 68 time units, at which ultimately the value of signal AGYsYzMIR has to be less than 15.",stabilization_recurrence
always ( rise (z2oMVA >= 2399) -> eventually [7:9] (always (not rise (JcUKPBs8 >= 8))) ),"It is always the case that if the scenario that the value of signal z2oMVA becomes greater than or equal to 2399 is detected, then there needs to be a time in the following 7 to 9 time units eventually, at which in the future before the end of the execution consistently the event that the value of JcUKPBs8 jumps to at least 8 doesn't take place.",stabilization_recurrence
always ( yH2Xntxi6I <= 3.03 -> always [0:90] (eventually [0:41] (ow_d1Kv < 21)) ),"As soon as yH2Xntxi6I stays less than or equal to 3.03, then all of the following conditions hold: for every time point in the subsequent 90 time units, the value of ow_d1Kv shall be below 21 eventually at a certain time instant within the coming 41 time units.",stabilization_recurrence
always ( q > 1 -> h > 64 and h < 68 ),In the case the value of signal q stays greater than 1 then all of the following conditions hold: starting without any delay the value of signal h must be greater than 64 and smaller than 68.,immediate_response
always ( rise (_HEH8iLoV >= 10) -> eventually [0:69] (Y5EDJ6f == 0.5) ),"As soon as the transition action that the value of signal _HEH8iLoV gets raised to greater than or equal to 10 is observed, then the following condition is true: there ought to be a certain time point starting at most 69 time units eventually, at which the value of Y5EDJ6f must be equal to 0.5.",temporal_response
always ( fall (gzTjZjM >= 4 and gzTjZjM <= 6) -> eventually [0:883.4] (always [0:4] (FOecoN0YT > 55)) ),"It is always the case that everytime when the event that the gzTjZjM signal gets out of the range [4, 6] happens, then all of the following conditions hold: at sometime during the following 883.4 time units, the value of FOecoN0YT will be larger than 55 and this condition will be consecutively lasting for each time instant in the subsequent 4 time units.",stabilization_recurrence
always ( vIQSV9fmlf >= 87 and vIQSV9fmlf <= 90 -> once [0:4.17] (IzhL6SckF5 == S7qwhJhUe9) ),"Globally, everytime when the value of vIQSV9fmlf remains greater than or equal to 87 and less than or equal to 90 then the following condition holds: there once existed a certain time instant in the past 4.17 time units, at which the state of IzhL6SckF5 would be S7qwhJhUe9.",temporal_response
always ( historically (not (_73IhE >= 9.4 and _73IhE <= 9.7)) -> always [0:6.07] (eventually [0:35] (zNFps <= 45)) ),"In the case the value of signal _73IhE has been lingering in the outside of the range [9.4, 9.7] in the past since the beginning of the simulation, then all of the following conditions hold: for each moment during the following 6.07 time units at sometime during the following 35 time units, zNFps must be no more than 45 finally.",stabilization_recurrence
always (not (Y == p) and mMD1j2p > 48),In the future before the simulation ends consistently the state of signal Y shall not be set to p and the value of mMD1j2p must consecutively remain larger than 48.,invariance_reachability
always [0:49] (EivqW == 22 or qs0ed > 68),"For every time instant within 49 time units uninterruptedly the value of EivqW should stay equal to 22, or consistently the qs0ed signal ought to stay larger than 68.",invariance_reachability
eventually [88:100] (rise (Oa > 3 and Oa < 10) or rise (TjJF2rah >= 1.81 and TjJF2rah <= 4.9)),"At sometime within 88 to 100 time units ultimately the scenario that the value of Oa enters the range (3, 10) must happen or ultimately the event that the value of TjJF2rah enters the bound [1.81, 4.9] must get observed.",invariance_reachability
always [0:4] (m <= 0.6 or sB == 5),"For each moment in the first 4 time units, the value of m will have to remain less than or equal to 0.6 consecutively, or consistently the sB signal will be equal to 5.",invariance_reachability
always ( rise (KR4 == 1) -> (not (vtZ == 84)) until [0:82] (T6Y18 >= 1425 and T6Y18 <= 2942) ),"Globally, everytime when the scenario that the value of signal KR4 gets changed to 1 is observed, then uninterruptedly the value of signal vtZ should never be 84 till at a certain moment starting at most 82 time units, T6Y18 is finally greater than or equal to 1425 and no larger than 2942.",temporal_response
always ( u7S1zkGE > 9 -> not fall (sCE_ >= 2817.3 and sCE_ <= 2857.9) ),"It is always the case that whenever the value of u7S1zkGE is larger than 9, then all of the following conditions hold: immediately the event that the value of signal sCE_ leaves the range [2817.3, 2857.9] must not get detected.",immediate_response
always ( rise (Z == 4) -> always [0:93] (eventually (rise (EzaJxec > 84 and EzaJxec < 99))) ),"It is always the case that in case that the transition action that the Z signal gets equal to 4 is detected then for every time instant during the first 93 time units, there will be sometime in the future before the execution ends, at which the event that the EzaJxec signal settles inside the bound (84, 99) is finally detected.",stabilization_recurrence
always ( rise (fdZL_c <= 10) -> rise ((x < 47.9) until [48:69] (O_yBd > 1)) ),"It is always the case that whenever the transition action that the value of signal fdZL_c gets to less than or equal to 10 happens, then in response the subsequent condition shall be observed to change from false to true: continuously the value of x will keep smaller than 47.9 until at a certain moment within 48 to 69 time units finally the value of O_yBd will be larger than 1.",temporal_response
eventually [0:8] (rise (y4 <= 2035) and sig1 == EFEJPAo3c),At a certain time instant starting at most 8 time units the event that the value of y4 drops to no more than 2035 will have to ultimately happen and the mode of sig1 will be ultimately EFEJPAo3c.,invariance_reachability
always ( fall (CQkZ_ == 1985) -> SB6LaBqq == 1201 ),"As soon as the event that the value of CQkZ_ starts not equaling to 1985 is detected, then in response SB6LaBqq shall be 1201.",immediate_response
always (HWEtkHpl >= 1006),HWEtkHpl will have to uninterruptedly keep at least 1006 in the future till the simulation ends.,invariance_reachability
eventually [8:9] (SVCMJAvj > 2 and SVCMJAvj < 3),"Ultimately there will have to exist a certain time point in the first 8 to 9 time units, at which the value of SVCMJAvj will have to be greater than 2 and smaller than 3.",invariance_reachability
eventually [0:16] (zS > 74.57 and rise (sr3 <= 99.5)),"There needs to be a time in the first 16 time units, at which the value of zS will be greater than 74.57 and the event that sr3 gets to no more than 99.5 happens eventually.",invariance_reachability
always ( rUgNn == K3WHJ5 -> always [0:7] (g1mIkv == q_) ),In the event that the state of rUgNn is in K3WHJ5 then all of the following conditions hold: the mode of signal g1mIkv has to be q_ and then shall uninterruptedly continue like that for every moment in the subsequent 7 time units.,temporal_response
always ( q >= 8 and q <= 10 -> not fall ((yI == CR) until [0:6] (W2I6eJ == 22)) ),"In case that q is at least 8 and less than or equal to 10, then the condition that the state of yI will be in CR continuously till the value of signal W2I6eJ is ultimately set to 22 at a time during the first 6 time units ought not to be detected to change from true to false.",temporal_response
always ( fall (_aH0xfC2le == DD5evKnJgk) -> fall (always [1247:2005] (PZGyRiGOQ == mN_xT5xA)) ),"Globally, in case that the scenario that _aH0xfC2le starts deviating from DD5evKnJgk is detected, then the condition that without interruption the PZGyRiGOQ signal stays in mN_xT5xA for every time instant during the coming 1247 to 2005 time units has to be detected to change from true to false.",temporal_response
always ( not (Rdbh_S3 < 47) -> (not fall (hdB7pkNS == 0)) until (xy == 10) ),"While Rdbh_S3 is not below 47 then all of the following conditions hold: without interruption the scenario that the value of hdB7pkNS starts not equaling to 0 ought never to happen until eventually there will be a certain moment in the future before the execution ends, at which the value of signal xy will be set to 10.",temporal_response
always ( fall (umy8v == I9dggv) -> kUUt == 201 ),It is always the case that if the event that the state of umy8v begins deviating from I9dggv is observed then the value of kUUt needs to be 201 starting without any delay.,immediate_response
eventually [1:10] (A <= 72 and not (AoK > 59 and AoK <= 72)),"There has to be sometime in the first 1 to 10 time units, at which eventually the value of signal A ought to be less than or equal to 72, and the value of AoK must be out of the range (59, 72] finally.",invariance_reachability
always ( rise (xi == DQCP) -> PBU_y8 > 190 and PBU_y8 < 1653 ),"As soon as the event that xi gets shifted to DQCP is detected, then all of the following conditions are true: the value of signal PBU_y8 will have to be simultaneously greater than 190 and below 1653.",immediate_response
always ( not (i5gjjfk <= 7) or rise (wXH > 5.05 and wXH < 8.56) -> eventually [1:9] (rise (fwjzs == A9Y_T4)) ),"Everytime when the i5gjjfk signal is not no more than 7 or the scenario that wXH enters the region (5.05, 8.56) is observed then in response there will exist a certain time instant within the first 1 to 9 time units, at which finally the scenario that the state of signal fwjzs is shifted to A9Y_T4 shall happen.",temporal_response
always (not (OPwAz3K == wAxbDrttYN) and EdFQnhCD9x > 40),In the future until the simulation ends uninterruptedly OPwAz3K is not set to wAxbDrttYN and the value of EdFQnhCD9x shall stay greater than 40 without interruption.,invariance_reachability
always [0:16] (YKQeyL_ == 1034),"For every time instant in the first 16 time units, consistently the YKQeyL_ signal must stay at 1034.",invariance_reachability
always [0:6] (P2pgg > 8.8 and P2pgg < 9.5),For every moment in the first 6 time units the value of P2pgg must stay more than 8.8 and below 9.5 consistently.,invariance_reachability
always ( rise (HIKn > 0) -> mlWYYyatd >= 414 and sig1 <= 2697.3 ),It is always the case that when the event that the value of HIKn increases above 0 gets detected then the following condition is true: at the same time the value of signal mlWYYyatd ought to be greater than or equal to 414 and promptly the value of signal sig1 will be less than or equal to 2697.3.,immediate_response
always [0:1047] (PyYF_r == rYCGH or (aLhEw > 8 and aLhEw < 10)),"For every time instant within the first 1047 time units the mode of PyYF_r has to continuously remain in rYCGH, or without interruption the value of signal aLhEw stays larger than 8 and less than 10.",invariance_reachability
always ( rise (E67buN < 28) -> always (eventually [0:7] (cvE > 60 and cvE <= 98)) ),"Whenever E67buN gets lower than 28, then in response for every time point in the future until the execution ends cvE has to be finally above 60 and less than or equal to 98 at a certain time point in the subsequent 7 time units.",stabilization_recurrence
always ( not (historically [0:3] (wUFfsD >= 5 and wUFfsD <= 42)) -> eventually [0:62] (always [0:9.87] (yrE8P >= 29)) ),"On condition that the value of wUFfsD did not uninterruptedly remain no less than 5 and less than or equal to 42 during the last 3 time units then eventually there needs to exist a certain moment during the first 62 time units, at which for each time instant in the following 9.87 time units, the yrE8P signal keeps no less than 29 uninterruptedly.",stabilization_recurrence
always ( HP_iw_3zEu == 331 -> AXs8 >= 46 and AXs8 < 60 ),Everytime when the HP_iw_3zEu signal is set to 331 then in response instantly the value of signal AXs8 will be greater than or equal to 46 and smaller than 60.,immediate_response
always ( fall (n >= 6 and n < 8) -> soZf6o == Pes and L_fIJHVlK == ahv5M ),"It is always the case that if the transition action that the value of n gets out of the range [6, 8) is detected then all of the following conditions hold: at once the state of soZf6o is set to Pes and the mode of L_fIJHVlK should be ahv5M at the same moment.",immediate_response
always [0:266] (fMYTs4_TAK == 0),"For every time instant during the first 266 time units, fMYTs4_TAK will have to continuously remain on 0.",invariance_reachability
always ( fall (e5Z_Lh_If7 == 10) -> not ((_H4e42f8 >= 5 and _H4e42f8 <= 9) until (not (BOAcVQz < 72.29))) ),"Everytime when the scenario that e5Z_Lh_If7 deviates from 10 gets detected, then the condition that the value of signal _H4e42f8 will be in the range [5, 9] uninterruptedly until BOAcVQz is not below 72.29 eventually at a certain time instant in the future is not true.",temporal_response
always ( not (WRq == YHA9x) or not (N_dov8U_y7 > 1391.8 and N_dov8U_y7 <= 2468.2) -> NnNR6AWK <= 716 ),"Everytime when WRq is not YHA9x or the value of N_dov8U_y7 is in the outside of the range (1391.8, 2468.2], then in response NnNR6AWK has to immediately keep no larger than 716.",immediate_response
always ( nZA == eTBtOT or MOa5Hsk_ == d0CsS57dcP -> vycMw1DGDm == R ),"While the nZA signal is set to eTBtOT or the mode of signal MOa5Hsk_ stays in d0CsS57dcP, then the following condition holds: the state of signal vycMw1DGDm ought to be R immediately.",immediate_response
always ( l2YKFD == 65.97 and XD5 <= 8 -> eventually [0:57.84] (rise (NU < 953)) ),"Globally, whenever the l2YKFD signal settles to 65.97 and the value of signal XD5 is less than or equal to 8, then all of the following conditions hold: there will be a time after at most 57.84 time units, at which the transition action that NU falls below 953 ought to eventually occur.",temporal_response
always ( rise (EZo > 0) -> (not (X5 <= 10)) until [0:1] (rise (xniaj_xc < 8)) ),"Globally, when the transition action that the value of signal EZo rises above 0 is detected then all of the following conditions are true: the X5 signal is always not less than or equal to 10 till there exists a certain time instant in less than 1 time units, at which the scenario that the xniaj_xc signal drops below 8 gets detected.",temporal_response
always ( rise (hE9YLJf7 >= 4.3 and hE9YLJf7 <= 8.0) and DfM < 81 -> always [0:827.72] (eventually [0:4] (rise (fs2tKwAdF5 > 81))) ),"If the hE9YLJf7 signal enters the bound [4.3, 8.0], and DfM is less than 81 then for each time instant within the subsequent 827.72 time units at sometime in the coming 4 time units, eventually the scenario that the fs2tKwAdF5 signal becomes greater than 81 gets observed.",stabilization_recurrence
always ( rise (K4KoIe7 == 5) -> (INDRwp >= 8 and INDRwp <= 9) and pl0 > 66 ),"Globally, in case that the event that the value of signal K4KoIe7 gets changed to 5 is observed, then all of the following conditions hold: the INDRwp signal shall be no less than 8 and at most 9 instantly, and simultaneously the value of signal pl0 will have to be higher than 66.",immediate_response
